document_id,document_metadata.geography,world_bank_region,country_name
CPR.document.i00001611.n0000,PNG,East Asia & Pacific,Papua New Guinea
CPR.document.i00001614.n0000,CHL,Latin America & Caribbean,Chile
CPR.document.i00001660.n0000,ARE,Middle East & North Africa,United Arab Emirates
CPR.document.i00001708.n0000,BGR,Europe & Central Asia,Bulgaria
CPR.document.i00001729.n0000,THA,East Asia & Pacific,Thailand
CPR.document.i00001747.n0000,SAU,Middle East & North Africa,Saudi Arabia
CPR.document.i00001756.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00001819.n0000,ETH,Sub-Saharan Africa,Ethiopia
CPR.document.i00001825.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001886.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001892.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00002010.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00002031.n0000,RUS,Europe & Central Asia,Russia
CPR.document.i00002064.n0000,FRA,Europe & Central Asia,France
CPR.document.i00002067.n0000,GBR,Europe & Central Asia,United Kingdom
CPR.document.i00002070.n0000,USA,North America,United States of America
CPR.document.i00002073.n0000,CAN,North America,Canada
CPR.document.i00002115.n0000,CAN,North America,Canada
CPR.document.i00002133.n0000,USA,North America,United States of America
CPR.document.i00002142.n0000,IND,South Asia,India
CPR.document.i00002154.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00002169.n0000,CHN,East Asia & Pacific,China
CPR.document.i00002211.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00002214.n0000,PHL,East Asia & Pacific,Philippines
UNFCCC.document.i00000005.n0000,NAM,Sub-Saharan Africa,Namibia
UNFCCC.document.i00000021.n0000,KAZ,Europe & Central Asia,Kazakhstan
UNFCCC.document.i00000035.n0000,ZAF,Sub-Saharan Africa,South Africa
UNFCCC.document.i00000042.n0000,CIV,Sub-Saharan Africa,Côte d'Ivoire
UNFCCC.document.i00000086.n0000,IND,South Asia,India
UNFCCC.document.i00000096.n0000,SWE,Europe & Central Asia,Sweden
UNFCCC.document.i00000118.n0000,LUX,Europe & Central Asia,Luxembourg
UNFCCC.document.i00000122.n0000,HND,Latin America & Caribbean,Honduras
UNFCCC.document.i00000161.n0000,TUR,Europe & Central Asia,Turkey
UNFCCC.document.i00000168.n0000,HRV,Europe & Central Asia,Croatia
UNFCCC.document.i00000183.n0000,SLB,East Asia & Pacific,Solomon Islands
UNFCCC.document.i00000196.n0000,AUS,East Asia & Pacific,Australia
UNFCCC.document.i00000207.n0000,CHE,Europe & Central Asia,Switzerland
UNFCCC.document.i00000242.n0000,ETH,Sub-Saharan Africa,Ethiopia
UNFCCC.non-party.1046.0,XAA,,
UNFCCC.non-party.1049.0,XAA,,
UNFCCC.non-party.1120.0,XAA,,
UNFCCC.non-party.1180.0,XAA,,
UNFCCC.non-party.1186.0,XAA,,
UNFCCC.non-party.1187.0,XAA,,
UNFCCC.non-party.1203.0,XAA,,
UNFCCC.non-party.1220.0,XAA,,
UNFCCC.non-party.1236.0,XAA,,
UNFCCC.non-party.1245.0,XAA,,
UNFCCC.non-party.1265.0,XAA,,
UNFCCC.non-party.1271.0,XAA,,
UNFCCC.non-party.1272.0,XAA,,
UNFCCC.non-party.131.0,XAA,,
UNFCCC.non-party.1321.0,XAA,,
UNFCCC.non-party.1323.0,XAA,,
UNFCCC.non-party.1343.0,XAA,,
UNFCCC.non-party.1348.0,XAA,,
UNFCCC.non-party.1350.0,XAA,,
UNFCCC.non-party.1358.0,XAA,,
UNFCCC.non-party.1359.0,XAA,,
UNFCCC.non-party.1362.0,XAA,,
UNFCCC.non-party.1376.0,XAA,,
UNFCCC.non-party.1380.0,XAA,,
UNFCCC.non-party.1385.0,XAA,,
UNFCCC.non-party.1389.0,XAA,,
UNFCCC.non-party.1392.0,XAA,,
UNFCCC.non-party.1395.0,XAA,,
UNFCCC.non-party.1397.0,XAA,,
UNFCCC.non-party.1404.0,XAA,,
UNFCCC.non-party.1406.0,XAA,,
UNFCCC.non-party.1410.0,XAA,,
UNFCCC.non-party.1412.0,XAA,,
UNFCCC.non-party.1413.0,XAA,,
UNFCCC.non-party.146.0,XAA,,
UNFCCC.non-party.1584.0,XAA,,
UNFCCC.non-party.1607.0,XAA,,
UNFCCC.non-party.1623.0,XAA,,
UNFCCC.non-party.1628.0,XAA,,
UNFCCC.non-party.1636.0,XAA,,
UNFCCC.non-party.1642.0,XAA,,
UNFCCC.non-party.1645.0,XAA,,
UNFCCC.non-party.1652.0,XAA,,
UNFCCC.non-party.1654.0,XAA,,
UNFCCC.non-party.1669.0,XAA,,
UNFCCC.non-party.1706.0,XAA,,
UNFCCC.non-party.1707.0,XAA,,
UNFCCC.non-party.1723.0,XAA,,
UNFCCC.non-party.1738.0,XAA,,
UNFCCC.non-party.1740.0,XAA,,
UNFCCC.non-party.1760.0,SUR,Latin America & Caribbean,Suriname
UNFCCC.non-party.1794.0,XAA,,
UNFCCC.non-party.1801.0,XAA,,
UNFCCC.non-party.1804.0,XAA,,
UNFCCC.non-party.1814.0,XAA,,
UNFCCC.non-party.1819.0,XAA,,
CCLW.executive.10038.4552,ESP,Europe & Central Asia,Spain
CCLW.executive.10039.4554,ESP,Europe & Central Asia,Spain
CCLW.executive.10085.4510,KGZ,Europe & Central Asia,Kyrgyzstan
CCLW.executive.10087.rtl_299,CHN,East Asia & Pacific,China
CCLW.executive.10099.4639,CHN,East Asia & Pacific,China
CCLW.executive.10106.0,KOR,East Asia & Pacific,South Korea
CCLW.executive.10110.0,MAR,Middle East & North Africa,Morocco
CCLW.executive.10116.4616,CHN,East Asia & Pacific,China
CCLW.executive.10116.4617,CHN,East Asia & Pacific,China
CCLW.executive.10136.4663,PRY,Latin America & Caribbean,Paraguay
CCLW.executive.10139.4666,UKR,Europe & Central Asia,Ukraine
CCLW.executive.10146.4680,IND,South Asia,India
CCLW.executive.10155.4691,BRB,Latin America & Caribbean,Barbados
CCLW.executive.1016.0,AGO,Sub-Saharan Africa,Angola
CCLW.executive.10178.6198,PRT,Europe & Central Asia,Portugal
CCLW.executive.10178.rtl_197,PRT,Europe & Central Asia,Portugal
CCLW.executive.10182.4764,BEN,Sub-Saharan Africa,Benin
CCLW.executive.10197.4784,LAO,East Asia & Pacific,Lao People's Democratic Republic
CCLW.executive.10201.4786,CAN,North America,Canada
CCLW.executive.10204.0,NGA,Sub-Saharan Africa,Nigeria
CCLW.executive.10213.4817,MAR,Middle East & North Africa,Morocco
CCLW.executive.10214.0,MAR,Middle East & North Africa,Morocco
CCLW.executive.10235.0,SLB,East Asia & Pacific,Solomon Islands
CCLW.executive.10244.4858,GIN,Sub-Saharan Africa,Guinea
CCLW.executive.10253.0,OMN,Middle East & North Africa,Oman
CCLW.executive.10257.4872,SYC,Sub-Saharan Africa,Seychelles
CCLW.executive.10262.4877,MWI,Sub-Saharan Africa,Malawi
CCLW.executive.10271.4888,WSM,East Asia & Pacific,Samoa
CCLW.executive.1029.0,ARG,Latin America & Caribbean,Argentina
CCLW.executive.10294.4909,UKR,Europe & Central Asia,Ukraine
CCLW.executive.10301.0,SOM,Sub-Saharan Africa,Somalia
CCLW.executive.10302.4915,SOM,Sub-Saharan Africa,Somalia
CCLW.executive.10309.4964,LBR,Sub-Saharan Africa,Liberia
CCLW.executive.10310.4923,QAT,Middle East & North Africa,Qatar
UNFCCC.party.790.0,MLI,Sub-Saharan Africa,Mali
UNFCCC.party.794.0,MLT,Europe & Central Asia,Malta
UNFCCC.party.796.0,MLT,Europe & Central Asia,Malta
UNFCCC.party.800.0,MHL,East Asia & Pacific,Marshall Islands
